Edad,estrato,price_plan,mes,dia,venta,plan_MB,genero_label,tipo_plan_label,nombre_zone_N,nombre_zone_O,nombre_zone_S,grupo_edad_30-39,grupo_edad_40-49,grupo_edad_50-59,grupo_edad_60-69,motivo_rechazo_solicitud_Doble Solicitud,motivo_rechazo_solicitud_Errores en la Solicitud,motivo_rechazo_solicitud_Falta de Interés,motivo_rechazo_solicitud_Financiero,motivo_rechazo_solicitud_No Aplica,motivo_rechazo_solicitud_Otro,motivo_rechazo_solicitud_Tiempos y Procesos
47,4,79049.0,6,12,0,300,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False
46,4,76415.0,10,15,1,250,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
32,1,70549.0,3,18,1,200,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
42,4,69749.0,5,28,0,300,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
41,3,62800.0,1,22,1,350,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
33,3,61965.0,8,21,1,250,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
29,4,63749.0,1,10,1,100,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
65,3,74399.0,12,15,0,300,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False
41,2,63749.0,4,22,1,100,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
28,3,61965.0,11,23,1,250,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
34,2,63749.0,2,18,0,100,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False
42,3,63749.0,4,5,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
40,4,79049.0,2,27,0,300,0,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False
47,4,67920.0,12,12,0,250,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
27,2,63749.0,5,25,1,100,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
53,1,63749.0,2,1,0,100,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False
34,1,56249.0,5,21,0,100,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False
62,2,63749.0,2,18,0,100,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False
41,1,61965.0,11,25,1,250,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
64,3,61965.0,9,14,1,250,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
21,2,55120.0,11,27,1,250,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55,2,61965.0,12,16,1,250,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
45,3,79049.0,6,24,1,300,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
31,2,61965.0,8,5,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
25,4,67920.0,2,3,0,250,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
60,3,69749.0,11,8,0,300,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False
55,3,70549.0,6,1,1,200,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
28,2,63749.0,2,11,0,100,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True
47,2,63749.0,3,14,0,100,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
27,2,61965.0,8,9,1,250,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
24,2,55120.0,7,18,1,250,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27,4,77520.0,12,10,0,350,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
59,5,70549.0,1,12,1,200,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
40,1,63749.0,2,6,0,100,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
47,5,67920.0,1,9,1,250,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
23,3,63749.0,4,24,1,100,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
34,4,56249.0,2,17,0,100,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
47,3,62800.0,2,20,1,350,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
21,1,63749.0,5,28,0,100,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False
45,4,62250.0,8,9,0,200,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False
63,2,55120.0,12,7,0,250,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False
31,4,76415.0,12,18,1,250,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
57,1,68850.0,7,29,1,350,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
48,1,70549.0,5,20,1,200,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
42,4,79049.0,3,23,1,300,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
61,3,68850.0,12,2,1,350,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
64,2,70549.0,4,17,0,200,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False
36,3,74399.0,3,1,1,300,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
38,3,70549.0,3,14,0,200,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False
21,2,62250.0,2,6,0,200,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False
53,3,62250.0,9,21,0,200,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
60,2,56249.0,5,19,0,100,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False
31,1,61965.0,11,26,1,250,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
56,2,63749.0,2,29,1,100,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
61,2,79049.0,2,3,0,300,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
47,2,70549.0,5,6,1,200,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
66,3,68850.0,11,19,0,350,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
25,4,63749.0,1,29,1,100,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
64,1,68850.0,12,19,1,350,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
57,3,55120.0,1,29,1,250,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False
18,2,63749.0,3,8,1,100,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
66,1,63749.0,6,7,0,100,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
28,2,79049.0,3,6,0,300,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False
51,1,61965.0,7,16,1,250,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
49,2,63749.0,4,13,0,100,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False
26,2,61965.0,8,28,0,250,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False
56,3,70549.0,6,28,0,200,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True
27,2,74999.0,4,3,0,100,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False
58,1,61965.0,7,9,1,250,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
51,1,58320.0,2,26,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
36,2,70549.0,5,16,1,200,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
36,2,70549.0,1,19,1,200,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
65,5,74399.0,5,27,1,300,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
60,3,63749.0,4,19,1,100,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False
50,6,76415.0,9,5,1,250,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
65,3,79049.0,1,27,0,300,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False
39,2,63749.0,4,22,1,100,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
56,2,68850.0,8,20,1,350,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
27,3,61965.0,9,16,1,250,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
59,3,59999.0,6,19,1,100,1,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False
58,2,68850.0,11,7,1,350,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
32,6,79049.0,2,23,1,300,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
42,2,61965.0,8,20,1,250,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
49,1,61965.0,12,14,0,250,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False
40,2,61965.0,8,24,1,250,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
52,3,74399.0,1,11,1,300,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
63,3,70549.0,3,16,0,200,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False
52,5,69749.0,2,13,0,300,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
59,1,61965.0,12,17,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
52,3,63749.0,6,4,1,100,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
40,2,74399.0,8,28,0,300,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False
50,2,66400.0,6,13,1,200,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False
50,2,70549.0,6,20,1,200,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
34,4,79049.0,4,21,1,300,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
61,2,63749.0,6,3,1,100,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
50,2,63749.0,5,11,1,100,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
42,4,74399.0,7,31,0,300,1,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False
29,1,63749.0,4,5,1,100,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
55,1,61965.0,11,28,1,250,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
58,1,55120.0,9,9,0,250,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False
54,2,61965.0,9,21,1,250,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
46,3,82999.0,4,4,0,200,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True
58,5,67920.0,10,29,1,250,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False
43,1,61965.0,12,3,1,250,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
19,1,61965.0,7,18,1,250,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
23,3,61965.0,8,20,1,250,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
61,3,55120.0,9,18,0,250,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False
33,2,61965.0,8,21,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
40,2,61965.0,10,25,1,250,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
41,2,61965.0,10,25,1,250,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
34,5,72165.0,7,5,1,250,0,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
27,3,74399.0,7,17,1,300,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
57,1,61965.0,9,13,0,250,1,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False
27,2,61965.0,11,8,1,250,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22,3,61965.0,10,12,1,250,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
53,3,62800.0,10,3,0,350,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False
48,6,63749.0,5,30,0,100,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
35,3,79049.0,1,28,0,300,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
19,1,68850.0,9,3,1,350,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
66,3,56249.0,2,10,0,100,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False
55,4,79049.0,5,28,0,300,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False
52,3,70549.0,3,4,1,200,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
49,2,69749.0,2,27,1,300,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False
26,2,63749.0,2,8,0,100,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False
51,2,61965.0,12,15,1,250,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
55,3,58565.0,11,25,1,250,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False
42,1,63749.0,4,24,1,100,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
37,4,79049.0,3,16,1,300,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
37,2,62800.0,10,19,1,350,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
44,1,63749.0,2,2,0,100,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False
66,3,58320.0,2,9,0,250,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False
52,2,61965.0,10,4,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
