is_actived,Genero,Edad,city_owner,estrato,plan,id_plan,price_plan,user_creation_id,cdo,plan_type,ventas_Retiradas_causales,Retiro,id_comuna,Comuna,duracion_contrato,dia_semana_num,mes
Orden creada,M,23,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,16091,0001S3357,Dupla,No Aplica,NO,11,Comuna 11,243,2,7
Orden creada,H,44,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,16093,0013S0681,Dupla,No Aplica,NO,15,Comuna 15,243,2,7
Orden creada,H,55,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,16094,0013S3973,Dupla,No Aplica,NO,13,Comuna 13,243,2,7
Orden creada,M,59,Cali,4,DPL BA 350MB+VOZ ILIM-24,1281,84915.0,16095,0017S4501,Dupla,No Aplica,NO,16,Comuna 16,243,2,7
Orden creada,H,53,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,16097,0019S3078,Dupla,No Aplica,NO,5,Comuna 05,243,2,7
Orden creada,H,58,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,16098,0017S8397,Dupla,No Aplica,NO,18,Comuna 18,243,2,7
Orden creada,M,28,Cali,2,DPL BA 500MB+VOZ ILIM-24,1282,107100.0,16099,0019S1695,Dupla,No Aplica,NO,6,Comuna 06,243,2,7
Orden creada,H,43,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,16100,0013S8151,Dupla,No Aplica,NO,14,Comuna 14,243,2,7
Orden creada,M,50,Cali,5,DPL BA 350MB+VOZ ILIM-24,1281,84915.0,16105,0013S1300,Dupla,No Aplica,NO,16,Comuna 16,243,2,7
Orden creada,M,23,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,16107,0013S1300,Dupla,No Aplica,NO,16,Comuna 16,243,2,7
Orden creada,H,30,Cali,3,INTERNET 250MB 24,1279,55120.0,16109,0017S6652,Internet,No Aplica,NO,17,Comuna 17,243,2,7
Orden creada,H,50,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,16101,0013S10337,Dupla,No Aplica,NO,21,Comuna 21,243,2,7
Orden creada,H,21,Cali,2,INTERNET 350MB 24,1278,62800.0,15858,0013S6614,Internet,No Aplica,NO,14,Comuna 14,243,2,7
Anulado,M,30,Cali,3,INTERNET 250MB 24,1279,58565.0,3331,0001S2369,Internet,No Aplica,NO,10,Comuna 10,243,2,7
Orden creada,H,41,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,16111,0019S3241,Dupla,No Aplica,NO,5,Comuna 05,243,2,7
Orden creada,H,41,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,8285,0029S1740,Dupla,No Aplica,NO,3,Comuna 03,243,2,7
Orden creada,M,23,Jamundi,4,INTERNET 350MB 24,1278,77520.0,16112,0004S1049,Internet,No Aplica,NO,44,Comuna NR,243,2,7
Orden creada,M,32,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,16114,0019S5863,Dupla,No Aplica,NO,6,Comuna 06,243,2,7
Rechazado,H,36,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,64800.0,16110,0001S1401,Dupla,No Aplica,NO,10,Comuna 10,243,2,7
Orden creada,H,23,Cali,5,DPL BA 500MB+VOZ ILIM-24,1282,131750.0,16117,0029S0197,Dupla,No Aplica,NO,1,Comuna 01,243,2,7
Orden creada,M,46,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,16118,0012S3039,Dupla,No Aplica,NO,20,Comuna 20,243,2,7
Orden creada,M,27,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,16119,0013S10575,Dupla,No Aplica,NO,13,Comuna 13,243,2,7
Orden creada,M,40,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,58320.0,16120,0012S0465,Dupla,No Aplica,NO,27,La Buitrera,243,2,7
Orden creada,M,58,Yumbo,6,INTERNET 500MB 24,1277,119999.0,16113,0021S0213,Internet,Anulacion,SI,0,NR,15,2,7
Orden creada,H,43,Cali,2,INTERNET 350MB 24,1278,62800.0,15854,0005S3102,Internet,No Aplica,NO,8,Comuna 08,243,2,7
Orden creada,H,36,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,16121,0013S7046,Dupla,No Aplica,NO,14,Comuna 14,243,2,7
